"StichtagDatJahr","StatZoneSort","StatZoneLang","QuarSort","QuarLang","KreisSort","HerkunftSort","KonOGDSort","KonOGDKurz","AnzBestWir"
2007,10106,"Bauherrenstrasse",101,"Höngg",10,2,2,"RK",92
2007,10106,"Bauherrenstrasse",101,"Höngg",10,2,4,"andere Konf.",166
2007,10107,"Grossmannstrasse",101,"Höngg",10,1,1,"EV-REF",604
2007,10107,"Grossmannstrasse",101,"Höngg",10,1,2,"RK",486
2007,10107,"Grossmannstrasse",101,"Höngg",10,1,4,"andere Konf.",534
2007,10107,"Grossmannstrasse",101,"Höngg",10,2,1,"EV-REF",39
2007,10107,"Grossmannstrasse",101,"Höngg",10,2,2,"RK",196
2007,10107,"Grossmannstrasse",101,"Höngg",10,2,4,"andere Konf.",234
2007,10108,"Waidbad",101,"Höngg",10,1,1,"EV-REF",514
2007,10108,"Waidbad",101,"Höngg",10,1,2,"RK",390
2007,10108,"Waidbad",101,"Höngg",10,1,4,"andere Konf.",458
2007,10108,"Waidbad",101,"Höngg",10,2,1,"EV-REF",31
2007,10108,"Waidbad",101,"Höngg",10,2,2,"RK",102
2007,10108,"Waidbad",101,"Höngg",10,2,4,"andere Konf.",195
2007,10109,"Rütihof",101,"Höngg",10,1,1,"EV-REF",985
2007,10109,"Rütihof",101,"Höngg",10,1,2,"RK",782
2007,10109,"Rütihof",101,"Höngg",10,1,4,"andere Konf.",846
2007,10109,"Rütihof",101,"Höngg",10,2,1,"EV-REF",75
2007,10109,"Rütihof",101,"Höngg",10,2,2,"RK",253
2007,10109,"Rütihof",101,"Höngg",10,2,4,"andere Konf.",382
2007,10110,"Gsteigstrasse",101,"Höngg",10,1,1,"EV-REF",632
2007,10110,"Gsteigstrasse",101,"Höngg",10,1,2,"RK",445
2007,10110,"Gsteigstrasse",101,"Höngg",10,1,4,"andere Konf.",438
2007,10110,"Gsteigstrasse",101,"Höngg",10,2,1,"EV-REF",51
2007,10110,"Gsteigstrasse",101,"Höngg",10,2,2,"RK",136
2007,10110,"Gsteigstrasse",101,"Höngg",10,2,4,"andere Konf.",146
2007,10201,"Waidspital",102,"Wipkingen",10,1,1,"EV-REF",315
2007,10201,"Waidspital",102,"Wipkingen",10,1,2,"RK",221
2007,10201,"Waidspital",102,"Wipkingen",10,1,4,"andere Konf.",235
2007,10201,"Waidspital",102,"Wipkingen",10,2,1,"EV-REF",38
2007,10201,"Waidspital",102,"Wipkingen",10,2,2,"RK",89
2007,10201,"Waidspital",102,"Wipkingen",10,2,4,"andere Konf.",127
2007,10202,"Im Sydefädeli",102,"Wipkingen",10,1,1,"EV-REF",825
2007,10202,"Im Sydefädeli",102,"Wipkingen",10,1,2,"RK",644
2007,10202,"Im Sydefädeli",102,"Wipkingen",10,1,4,"andere Konf.",839
2007,10202,"Im Sydefädeli",102,"Wipkingen",10,2,1,"EV-REF",81
2007,10202,"Im Sydefädeli",102,"Wipkingen",10,2,2,"RK",359
2007,10202,"Im Sydefädeli",102,"Wipkingen",10,2,4,"andere Konf.",474
2007,10203,"Zschokkestrasse",102,"Wipkingen",10,1,1,"EV-REF",402
2007,10203,"Zschokkestrasse",102,"Wipkingen",10,1,2,"RK",346
2007,10203,"Zschokkestrasse",102,"Wipkingen",10,1,4,"andere Konf.",402
2007,10203,"Zschokkestrasse",102,"Wipkingen",10,2,1,"EV-REF",51
2007,10203,"Zschokkestrasse",102,"Wipkingen",10,2,2,"RK",175
2007,10203,"Zschokkestrasse",102,"Wipkingen",10,2,4,"andere Konf.",487
2007,10204,"Rosengartenstrasse",102,"Wipkingen",10,1,1,"EV-REF",374
2007,10204,"Rosengartenstrasse",102,"Wipkingen",10,1,2,"RK",330
2007,10204,"Rosengartenstrasse",102,"Wipkingen",10,1,4,"andere Konf.",382
2007,10204,"Rosengartenstrasse",102,"Wipkingen",10,2,1,"EV-REF",38
2007,10204,"Rosengartenstrasse",102,"Wipkingen",10,2,2,"RK",204
2007,10204,"Rosengartenstrasse",102,"Wipkingen",10,2,4,"andere Konf.",185
2007,10205,"Röschibachstrasse",102,"Wipkingen",10,1,1,"EV-REF",580
2007,10205,"Röschibachstrasse",102,"Wipkingen",10,1,2,"RK",497
2007,10205,"Röschibachstrasse",102,"Wipkingen",10,1,4,"andere Konf.",686
2007,10205,"Röschibachstrasse",102,"Wipkingen",10,2,1,"EV-REF",99
2007,10205,"Röschibachstrasse",102,"Wipkingen",10,2,2,"RK",334
2007,10205,"Röschibachstrasse",102,"Wipkingen",10,2,4,"andere Konf.",519
2007,10206,"Schubertstrasse",102,"Wipkingen",10,1,1,"EV-REF",713
2007,10206,"Schubertstrasse",102,"Wipkingen",10,1,2,"RK",542
2007,10206,"Schubertstrasse",102,"Wipkingen",10,1,4,"andere Konf.",586
2007,10206,"Schubertstrasse",102,"Wipkingen",10,2,1,"EV-REF",103
2007,10206,"Schubertstrasse",102,"Wipkingen",10,2,2,"RK",328
2007,10206,"Schubertstrasse",102,"Wipkingen",10,2,4,"andere Konf.",418
2007,10207,"Letten",102,"Wipkingen",10,1,1,"EV-REF",600
2007,10207,"Letten",102,"Wipkingen",10,1,2,"RK",550
2007,10207,"Letten",102,"Wipkingen",10,1,4,"andere Konf.",595
2007,10207,"Letten",102,"Wipkingen",10,2,1,"EV-REF",46
2007,10207,"Letten",102,"Wipkingen",10,2,2,"RK",260
2007,10207,"Letten",102,"Wipkingen",10,2,4,"andere Konf.",320
2007,11101,"Mühlacker",111,"Affoltern",11,1,1,"EV-REF",330
2007,11101,"Mühlacker",111,"Affoltern",11,1,2,"RK",284
2007,11101,"Mühlacker",111,"Affoltern",11,1,4,"andere Konf.",353
2007,11101,"Mühlacker",111,"Affoltern",11,2,1,"EV-REF",32
2007,11101,"Mühlacker",111,"Affoltern",11,2,2,"RK",149
2007,11101,"Mühlacker",111,"Affoltern",11,2,4,"andere Konf.",210
2007,11102,"Holzerhurd",111,"Affoltern",11,1,1,"EV-REF",530
2007,11102,"Holzerhurd",111,"Affoltern",11,1,2,"RK",390
2007,11102,"Holzerhurd",111,"Affoltern",11,1,4,"andere Konf.",503
2007,11102,"Holzerhurd",111,"Affoltern",11,2,1,"EV-REF",31
2007,11102,"Holzerhurd",111,"Affoltern",11,2,2,"RK",278
2007,11102,"Holzerhurd",111,"Affoltern",11,2,4,"andere Konf.",383
2007,11103,"Zehntenhausplatz",111,"Affoltern",11,1,1,"EV-REF",692
2007,11103,"Zehntenhausplatz",111,"Affoltern",11,1,2,"RK",740
2007,11103,"Zehntenhausplatz",111,"Affoltern",11,1,4,"andere Konf.",709
2007,11103,"Zehntenhausplatz",111,"Affoltern",11,2,1,"EV-REF",71
2007,11103,"Zehntenhausplatz",111,"Affoltern",11,2,2,"RK",492
2007,11103,"Zehntenhausplatz",111,"Affoltern",11,2,4,"andere Konf.",784
2007,11104,"Lerchenberg",111,"Affoltern",11,1,1,"EV-REF",1453
2007,11104,"Lerchenberg",111,"Affoltern",11,1,2,"RK",1315
2007,11104,"Lerchenberg",111,"Affoltern",11,1,4,"andere Konf.",1283
2007,11104,"Lerchenberg",111,"Affoltern",11,2,1,"EV-REF",151
2007,11104,"Lerchenberg",111,"Affoltern",11,2,2,"RK",772
2007,11104,"Lerchenberg",111,"Affoltern",11,2,4,"andere Konf.",1071
2007,11105,"Schützenmatt",111,"Affoltern",11,1,1,"EV-REF",424
2007,11105,"Schützenmatt",111,"Affoltern",11,1,2,"RK",378
2007,11105,"Schützenmatt",111,"Affoltern",11,1,4,"andere Konf.",405
2007,11105,"Schützenmatt",111,"Affoltern",11,2,1,"EV-REF",56
2007,11105,"Schützenmatt",111,"Affoltern",11,2,2,"RK",210
2007,11105,"Schützenmatt",111,"Affoltern",11,2,4,"andere Konf.",331
2007,11106,"Hürst",111,"Affoltern",11,1,1,"EV-REF",825
2007,11106,"Hürst",111,"Affoltern",11,1,2,"RK",660
2007,11106,"Hürst",111,"Affoltern",11,1,4,"andere Konf.",711
2007,11106,"Hürst",111,"Affoltern",11,2,1,"EV-REF",58
2007,11106,"Hürst",111,"Affoltern",11,2,2,"RK",318
2007,11106,"Hürst",111,"Affoltern",11,2,4,"andere Konf.",522
2007,11107,"Reckenholz",111,"Affoltern",11,1,1,"EV-REF",849
2007,11107,"Reckenholz",111,"Affoltern",11,1,2,"RK",641
2007,11107,"Reckenholz",111,"Affoltern",11,1,4,"andere Konf.",810
2007,11107,"Reckenholz",111,"Affoltern",11,2,1,"EV-REF",44
2007,11107,"Reckenholz",111,"Affoltern",11,2,2,"RK",264
2007,11107,"Reckenholz",111,"Affoltern",11,2,4,"andere Konf.",436
2007,11501,"Neu-Oerlikon",115,"Oerlikon",11,1,1,"EV-REF",986
2007,11501,"Neu-Oerlikon",115,"Oerlikon",11,1,2,"RK",1046
2007,11501,"Neu-Oerlikon",115,"Oerlikon",11,1,4,"andere Konf.",1053
2007,11501,"Neu-Oerlikon",115,"Oerlikon",11,2,1,"EV-REF",113
2007,11501,"Neu-Oerlikon",115,"Oerlikon",11,2,2,"RK",577
2007,11501,"Neu-Oerlikon",115,"Oerlikon",11,2,4,"andere Konf.",900
2007,11502,"Holunderhof",115,"Oerlikon",11,1,1,"EV-REF",300
2007,11502,"Holunderhof",115,"Oerlikon",11,1,2,"RK",306
2007,11502,"Holunderhof",115,"Oerlikon",11,1,4,"andere Konf.",307
2007,11502,"Holunderhof",115,"Oerlikon",11,2,1,"EV-REF",23
2007,11502,"Holunderhof",115,"Oerlikon",11,2,2,"RK",199
2007,11502,"Holunderhof",115,"Oerlikon",11,2,4,"andere Konf.",385
2007,11503,"Albin Zollinger-Platz",115,"Oerlikon",11,1,1,"EV-REF",759
2007,11503,"Albin Zollinger-Platz",115,"Oerlikon",11,1,2,"RK",633
2007,11503,"Albin Zollinger-Platz",115,"Oerlikon",11,1,4,"andere Konf.",606
2007,11503,"Albin Zollinger-Platz",115,"Oerlikon",11,2,1,"EV-REF",85
2007,11503,"Albin Zollinger-Platz",115,"Oerlikon",11,2,2,"RK",305
2007,11503,"Albin Zollinger-Platz",115,"Oerlikon",11,2,4,"andere Konf.",367
2007,11504,"Marktplatz Oerlikon",115,"Oerlikon",11,1,1,"EV-REF",422
2007,11504,"Marktplatz Oerlikon",115,"Oerlikon",11,1,2,"RK",367
2007,11504,"Marktplatz Oerlikon",115,"Oerlikon",11,1,4,"andere Konf.",390
2007,11504,"Marktplatz Oerlikon",115,"Oerlikon",11,2,1,"EV-REF",65
2007,11504,"Marktplatz Oerlikon",115,"Oerlikon",11,2,2,"RK",251
2007,11504,"Marktplatz Oerlikon",115,"Oerlikon",11,2,4,"andere Konf.",462
2007,11505,"Tramdepot",115,"Oerlikon",11,1,1,"EV-REF",458
2007,11505,"Tramdepot",115,"Oerlikon",11,1,2,"RK",447
2007,11505,"Tramdepot",115,"Oerlikon",11,1,4,"andere Konf.",452
2007,11505,"Tramdepot",115,"Oerlikon",11,2,1,"EV-REF",50
2007,11505,"Tramdepot",115,"Oerlikon",11,2,2,"RK",328
2007,11505,"Tramdepot",115,"Oerlikon",11,2,4,"andere Konf.",530
2007,11506,"Messegelände",115,"Oerlikon",11,1,1,"EV-REF",337
2007,11506,"Messegelände",115,"Oerlikon",11,1,2,"RK",311
2007,11506,"Messegelände",115,"Oerlikon",11,1,4,"andere Konf.",420
2007,11506,"Messegelände",115,"Oerlikon",11,2,1,"EV-REF",29
2007,11506,"Messegelände",115,"Oerlikon",11,2,2,"RK",144
2007,11506,"Messegelände",115,"Oerlikon",11,2,4,"andere Konf.",257
2007,11507,"Magdalenenstrasse",115,"Oerlikon",11,1,1,"EV-REF",427
2007,11507,"Magdalenenstrasse",115,"Oerlikon",11,1,2,"RK",418
2007,11507,"Magdalenenstrasse",115,"Oerlikon",11,1,4,"andere Konf.",350
2007,11507,"Magdalenenstrasse",115,"Oerlikon",11,2,1,"EV-REF",64
2007,11507,"Magdalenenstrasse",115,"Oerlikon",11,2,2,"RK",238
2007,11507,"Magdalenenstrasse",115,"Oerlikon",11,2,4,"andere Konf.",408
2007,11508,"Berninaplatz",115,"Oerlikon",11,1,1,"EV-REF",558
2007,11508,"Berninaplatz",115,"Oerlikon",11,1,2,"RK",569
2007,11508,"Berninaplatz",115,"Oerlikon",11,1,4,"andere Konf.",395
2007,11508,"Berninaplatz",115,"Oerlikon",11,2,1,"EV-REF",78
2007,11508,"Berninaplatz",115,"Oerlikon",11,2,2,"RK",252
2007,11508,"Berninaplatz",115,"Oerlikon",11,2,4,"andere Konf.",319
2007,11509,"Gorwiden",115,"Oerlikon",11,1,1,"EV-REF",342
2007,11509,"Gorwiden",115,"Oerlikon",11,1,2,"RK",278
2007,11509,"Gorwiden",115,"Oerlikon",11,1,4,"andere Konf.",257
2007,11509,"Gorwiden",115,"Oerlikon",11,2,1,"EV-REF",36
2007,11509,"Gorwiden",115,"Oerlikon",11,2,2,"RK",150
2007,11509,"Gorwiden",115,"Oerlikon",11,2,4,"andere Konf.",255
2007,11510,"Murwiesenstrasse",115,"Oerlikon",11,1,1,"EV-REF",180
2007,11510,"Murwiesenstrasse",115,"Oerlikon",11,1,2,"RK",189
2007,11510,"Murwiesenstrasse",115,"Oerlikon",11,1,4,"andere Konf.",112
2007,11510,"Murwiesenstrasse",115,"Oerlikon",11,2,1,"EV-REF",18
2007,11510,"Murwiesenstrasse",115,"Oerlikon",11,2,2,"RK",92
2007,11510,"Murwiesenstrasse",115,"Oerlikon",11,2,4,"andere Konf.",99
2007,11901,"Köschenrüti",119,"Seebach",11,1,1,"EV-REF",818
2007,11901,"Köschenrüti",119,"Seebach",11,1,2,"RK",828
2007,11901,"Köschenrüti",119,"Seebach",11,1,4,"andere Konf.",911
2007,11901,"Köschenrüti",119,"Seebach",11,2,1,"EV-REF",55
2007,11901,"Köschenrüti",119,"Seebach",11,2,2,"RK",415
2007,11901,"Köschenrüti",119,"Seebach",11,2,4,"andere Konf.",698
2007,11902,"Schwandenholz",119,"Seebach",11,1,1,"EV-REF",770
2007,11902,"Schwandenholz",119,"Seebach",11,1,2,"RK",694
2007,11902,"Schwandenholz",119,"Seebach",11,1,4,"andere Konf.",781
2007,11902,"Schwandenholz",119,"Seebach",11,2,1,"EV-REF",59
2007,11902,"Schwandenholz",119,"Seebach",11,2,2,"RK",390
2007,11902,"Schwandenholz",119,"Seebach",11,2,4,"andere Konf.",568
2007,11903,"Felsenrain",119,"Seebach",11,1,1,"EV-REF",388
2007,11903,"Felsenrain",119,"Seebach",11,1,2,"RK",415
2007,11903,"Felsenrain",119,"Seebach",11,1,4,"andere Konf.",307
2007,11903,"Felsenrain",119,"Seebach",11,2,1,"EV-REF",41
2007,11903,"Felsenrain",119,"Seebach",11,2,2,"RK",230
2007,11903,"Felsenrain",119,"Seebach",11,2,4,"andere Konf.",455
2007,11904,"Höhenring",119,"Seebach",11,1,1,"EV-REF",869
2007,11904,"Höhenring",119,"Seebach",11,1,2,"RK",719
2007,11904,"Höhenring",119,"Seebach",11,1,4,"andere Konf.",692
2007,11904,"Höhenring",119,"Seebach",11,2,1,"EV-REF",74
2007,11904,"Höhenring",119,"Seebach",11,2,2,"RK",323
2007,11904,"Höhenring",119,"Seebach",11,2,4,"andere Konf.",589
2007,11905,"Ausserdorfstrasse",119,"Seebach",11,1,1,"EV-REF",201
2007,11905,"Ausserdorfstrasse",119,"Seebach",11,1,2,"RK",206
2007,11905,"Ausserdorfstrasse",119,"Seebach",11,1,4,"andere Konf.",183
2007,11905,"Ausserdorfstrasse",119,"Seebach",11,2,1,"EV-REF",9
2007,11905,"Ausserdorfstrasse",119,"Seebach",11,2,2,"RK",72
2007,11905,"Ausserdorfstrasse",119,"Seebach",11,2,4,"andere Konf.",164
2007,11906,"Eichrain",119,"Seebach",11,1,1,"EV-REF",753
2007,11906,"Eichrain",119,"Seebach",11,1,2,"RK",801
2007,11906,"Eichrain",119,"Seebach",11,1,4,"andere Konf.",1050
2007,11906,"Eichrain",119,"Seebach",11,2,1,"EV-REF",58
2007,11906,"Eichrain",119,"Seebach",11,2,2,"RK",591
2007,11906,"Eichrain",119,"Seebach",11,2,4,"andere Konf.",1141
2007,11907,"Ettenfeld",119,"Seebach",11,1,1,"EV-REF",184
2007,11907,"Ettenfeld",119,"Seebach",11,1,2,"RK",199
2007,11907,"Ettenfeld",119,"Seebach",11,1,4,"andere Konf.",206
2007,11907,"Ettenfeld",119,"Seebach",11,2,1,"EV-REF",10
2007,11907,"Ettenfeld",119,"Seebach",11,2,2,"RK",127
2007,11907,"Ettenfeld",119,"Seebach",11,2,4,"andere Konf.",269
2007,11908,"Grünhaldenstrasse",119,"Seebach",11,1,1,"EV-REF",391
2007,11908,"Grünhaldenstrasse",119,"Seebach",11,1,2,"RK",331
2007,11908,"Grünhaldenstrasse",119,"Seebach",11,1,4,"andere Konf.",353
2007,11908,"Grünhaldenstrasse",119,"Seebach",11,2,1,"EV-REF",45
2007,11908,"Grünhaldenstrasse",119,"Seebach",11,2,2,"RK",197
2007,11908,"Grünhaldenstrasse",119,"Seebach",11,2,4,"andere Konf.",616
2007,11909,"Leutschenbach",119,"Seebach",11,1,1,"EV-REF",233
2007,11909,"Leutschenbach",119,"Seebach",11,1,2,"RK",221
2007,11909,"Leutschenbach",119,"Seebach",11,1,4,"andere Konf.",268
2007,11909,"Leutschenbach",119,"Seebach",11,2,1,"EV-REF",44
2007,11909,"Leutschenbach",119,"Seebach",11,2,2,"RK",128
2007,11909,"Leutschenbach",119,"Seebach",11,2,4,"andere Konf.",250
2007,12101,"Hagenholz",121,"Saatlen",12,1,1,"EV-REF",474
2007,12101,"Hagenholz",121,"Saatlen",12,1,2,"RK",398
2007,12101,"Hagenholz",121,"Saatlen",12,1,4,"andere Konf.",513
2007,12101,"Hagenholz",121,"Saatlen",12,2,1,"EV-REF",22
2007,12101,"Hagenholz",121,"Saatlen",12,2,2,"RK",241
2007,12101,"Hagenholz",121,"Saatlen",12,2,4,"andere Konf.",341
2007,12102,"Dreispitz",121,"Saatlen",12,1,1,"EV-REF",893
2007,12102,"Dreispitz",121,"Saatlen",12,1,2,"RK",821
2007,12102,"Dreispitz",121,"Saatlen",12,1,4,"andere Konf.",776
2007,12102,"Dreispitz",121,"Saatlen",12,2,1,"EV-REF",54
2007,12102,"Dreispitz",121,"Saatlen",12,2,2,"RK",483
2007,12102,"Dreispitz",121,"Saatlen",12,2,4,"andere Konf.",486
2007,12103,"Auzelg",121,"Saatlen",12,1,1,"EV-REF",133
2007,12103,"Auzelg",121,"Saatlen",12,1,2,"RK",167
2007,12103,"Auzelg",121,"Saatlen",12,1,4,"andere Konf.",454
2007,12103,"Auzelg",121,"Saatlen",12,2,1,"EV-REF",11
2007,12103,"Auzelg",121,"Saatlen",12,2,2,"RK",118
2007,12103,"Auzelg",121,"Saatlen",12,2,4,"andere Konf.",457
2007,12201,"Tulpenstrasse",122,"Schwamendingen-Mitte",12,1,1,"EV-REF",389
2007,12201,"Tulpenstrasse",122,"Schwamendingen-Mitte",12,1,2,"RK",354
2007,12201,"Tulpenstrasse",122,"Schwamendingen-Mitte",12,1,4,"andere Konf.",462
2007,12201,"Tulpenstrasse",122,"Schwamendingen-Mitte",12,2,1,"EV-REF",40
2007,12201,"Tulpenstrasse",122,"Schwamendingen-Mitte",12,2,2,"RK",331
2007,12201,"Tulpenstrasse",122,"Schwamendingen-Mitte",12,2,4,"andere Konf.",396
2007,12202,"Bocklerstrasse",122,"Schwamendingen-Mitte",12,1,1,"EV-REF",359
2007,12202,"Bocklerstrasse",122,"Schwamendingen-Mitte",12,1,2,"RK",316
2007,12202,"Bocklerstrasse",122,"Schwamendingen-Mitte",12,1,4,"andere Konf.",263
2007,12202,"Bocklerstrasse",122,"Schwamendingen-Mitte",12,2,1,"EV-REF",40
2007,12202,"Bocklerstrasse",122,"Schwamendingen-Mitte",12,2,2,"RK",127
2007,12202,"Bocklerstrasse",122,"Schwamendingen-Mitte",12,2,4,"andere Konf.",240
2007,12203,"Auhof",122,"Schwamendingen-Mitte",12,1,1,"EV-REF",681
2007,12203,"Auhof",122,"Schwamendingen-Mitte",12,1,2,"RK",508
2007,12203,"Auhof",122,"Schwamendingen-Mitte",12,1,4,"andere Konf.",525
2007,12203,"Auhof",122,"Schwamendingen-Mitte",12,2,1,"EV-REF",41
2007,12203,"Auhof",122,"Schwamendingen-Mitte",12,2,2,"RK",363
2007,12203,"Auhof",122,"Schwamendingen-Mitte",12,2,4,"andere Konf.",419
2007,12204,"Schürgistrasse",122,"Schwamendingen-Mitte",12,1,1,"EV-REF",432
2007,12204,"Schürgistrasse",122,"Schwamendingen-Mitte",12,1,2,"RK",498
2007,12204,"Schürgistrasse",122,"Schwamendingen-Mitte",12,1,4,"andere Konf.",595
2007,12204,"Schürgistrasse",122,"Schwamendingen-Mitte",12,2,1,"EV-REF",53
2007,12204,"Schürgistrasse",122,"Schwamendingen-Mitte",12,2,2,"RK",467
2007,12204,"Schürgistrasse",122,"Schwamendingen-Mitte",12,2,4,"andere Konf.",747
2007,12205,"Roswiesenstrasse",122,"Schwamendingen-Mitte",12,1,1,"EV-REF",347
2007,12205,"Roswiesenstrasse",122,"Schwamendingen-Mitte",12,1,2,"RK",310
2007,12205,"Roswiesenstrasse",122,"Schwamendingen-Mitte",12,1,4,"andere Konf.",440
2007,12205,"Roswiesenstrasse",122,"Schwamendingen-Mitte",12,2,1,"EV-REF",23
2007,12205,"Roswiesenstrasse",122,"Schwamendingen-Mitte",12,2,2,"RK",319
2007,12205,"Roswiesenstrasse",122,"Schwamendingen-Mitte",12,2,4,"andere Konf.",721
2007,12301,"Kronwiesenstrasse",123,"Hirzenbach",12,1,1,"EV-REF",352
2007,12301,"Kronwiesenstrasse",123,"Hirzenbach",12,1,2,"RK",387
2007,12301,"Kronwiesenstrasse",123,"Hirzenbach",12,1,4,"andere Konf.",416
2007,12301,"Kronwiesenstrasse",123,"Hirzenbach",12,2,1,"EV-REF",21
2007,12301,"Kronwiesenstrasse",123,"Hirzenbach",12,2,2,"RK",233
2007,12301,"Kronwiesenstrasse",123,"Hirzenbach",12,2,4,"andere Konf.",187
2007,12302,"Hirzenbachstrasse",123,"Hirzenbach",12,1,1,"EV-REF",514
2007,12302,"Hirzenbachstrasse",123,"Hirzenbach",12,1,2,"RK",479
2007,12302,"Hirzenbachstrasse",123,"Hirzenbach",12,1,4,"andere Konf.",803
2007,12302,"Hirzenbachstrasse",123,"Hirzenbach",12,2,1,"EV-REF",48
2007,12302,"Hirzenbachstrasse",123,"Hirzenbach",12,2,2,"RK",575
2007,12302,"Hirzenbachstrasse",123,"Hirzenbach",12,2,4,"andere Konf.",1027
2007,12303,"Mattenhof",123,"Hirzenbach",12,1,1,"EV-REF",908
2007,12303,"Mattenhof",123,"Hirzenbach",12,1,2,"RK",874
2007,12303,"Mattenhof",123,"Hirzenbach",12,1,4,"andere Konf.",905
2007,12303,"Mattenhof",123,"Hirzenbach",12,2,1,"EV-REF",57
2007,12303,"Mattenhof",123,"Hirzenbach",12,2,2,"RK",572
2007,12303,"Mattenhof",123,"Hirzenbach",12,2,4,"andere Konf.",1164
2007,12304,"Probsteistrasse",123,"Hirzenbach",12,1,1,"EV-REF",632
2007,12304,"Probsteistrasse",123,"Hirzenbach",12,1,2,"RK",447
2007,12304,"Probsteistrasse",123,"Hirzenbach",12,1,4,"andere Konf.",395
2007,12304,"Probsteistrasse",123,"Hirzenbach",12,2,1,"EV-REF",26
2007,12304,"Probsteistrasse",123,"Hirzenbach",12,2,2,"RK",157
2007,12304,"Probsteistrasse",123,"Hirzenbach",12,2,4,"andere Konf.",164
2008,1101,"Zähringerstrasse",11,"Rathaus",1,1,1,"EV-REF",107
2008,1101,"Zähringerstrasse",11,"Rathaus",1,1,2,"RK",77
2008,1101,"Zähringerstrasse",11,"Rathaus",1,1,4,"andere Konf.",104
2008,1101,"Zähringerstrasse",11,"Rathaus",1,2,1,"EV-REF",19
2008,1101,"Zähringerstrasse",11,"Rathaus",1,2,2,"RK",73
2008,1101,"Zähringerstrasse",11,"Rathaus",1,2,4,"andere Konf.",151
2008,1102,"Prediger",11,"Rathaus",1,1,1,"EV-REF",264
2008,1102,"Prediger",11,"Rathaus",1,1,2,"RK",180
2008,1102,"Prediger",11,"Rathaus",1,1,4,"andere Konf.",336
2008,1102,"Prediger",11,"Rathaus",1,2,1,"EV-REF",26
2008,1102,"Prediger",11,"Rathaus",1,2,2,"RK",64
2008,1102,"Prediger",11,"Rathaus",1,2,4,"andere Konf.",131
2008,1103,"Grossmünster",11,"Rathaus",1,1,1,"EV-REF",279
2008,1103,"Grossmünster",11,"Rathaus",1,1,2,"RK",168
2008,1103,"Grossmünster",11,"Rathaus",1,1,4,"andere Konf.",201
2008,1103,"Grossmünster",11,"Rathaus",1,2,1,"EV-REF",27
2008,1103,"Grossmünster",11,"Rathaus",1,2,2,"RK",55
2008,1103,"Grossmünster",11,"Rathaus",1,2,4,"andere Konf.",135
2008,1104,"Oberdorf",11,"Rathaus",1,1,1,"EV-REF",202
2008,1104,"Oberdorf",11,"Rathaus",1,1,2,"RK",111
2008,1104,"Oberdorf",11,"Rathaus",1,1,4,"andere Konf.",188
2008,1104,"Oberdorf",11,"Rathaus",1,2,1,"EV-REF",25
2008,1104,"Oberdorf",11,"Rathaus",1,2,2,"RK",51
2008,1104,"Oberdorf",11,"Rathaus",1,2,4,"andere Konf.",77
2008,1201,"Central",12,"Hochschulen",1,1,1,"EV-REF",119
2008,1201,"Central",12,"Hochschulen",1,1,2,"RK",73
2008,1201,"Central",12,"Hochschulen",1,1,4,"andere Konf.",88
2008,1201,"Central",12,"Hochschulen",1,2,1,"EV-REF",9
2008,1201,"Central",12,"Hochschulen",1,2,2,"RK",47
2008,1201,"Central",12,"Hochschulen",1,2,4,"andere Konf.",38
2008,1202,"ETH / Universität",12,"Hochschulen",1,1,1,"EV-REF",11
2008,1202,"ETH / Universität",12,"Hochschulen",1,1,2,"RK",23
2008,1202,"ETH / Universität",12,"Hochschulen",1,1,4,"andere Konf.",12
2008,1202,"ETH / Universität",12,"Hochschulen",1,2,1,"EV-REF",2
2008,1202,"ETH / Universität",12,"Hochschulen",1,2,2,"RK",9
2008,1202,"ETH / Universität",12,"Hochschulen",1,2,4,"andere Konf.",5
2008,1203,"Bellevue",12,"Hochschulen",1,1,1,"EV-REF",69
2008,1203,"Bellevue",12,"Hochschulen",1,1,2,"RK",36
2008,1203,"Bellevue",12,"Hochschulen",1,1,4,"andere Konf.",61
2008,1203,"Bellevue",12,"Hochschulen",1,2,1,"EV-REF",5
2008,1203,"Bellevue",12,"Hochschulen",1,2,2,"RK",33
2008,1203,"Bellevue",12,"Hochschulen",1,2,4,"andere Konf.",62
2008,1301,"Schipfe",13,"Lindenhof",1,1,1,"EV-REF",140
2008,1301,"Schipfe",13,"Lindenhof",1,1,2,"RK",92
2008,1301,"Schipfe",13,"Lindenhof",1,1,4,"andere Konf.",144
2008,1301,"Schipfe",13,"Lindenhof",1,2,1,"EV-REF",11
2008,1301,"Schipfe",13,"Lindenhof",1,2,2,"RK",23
2008,1301,"Schipfe",13,"Lindenhof",1,2,4,"andere Konf.",53
2008,1302,"Münsterhof",13,"Lindenhof",1,1,1,"EV-REF",142
2008,1302,"Münsterhof",13,"Lindenhof",1,1,2,"RK",67
2008,1302,"Münsterhof",13,"Lindenhof",1,1,4,"andere Konf.",103
2008,1302,"Münsterhof",13,"Lindenhof",1,2,1,"EV-REF",13
2008,1302,"Münsterhof",13,"Lindenhof",1,2,2,"RK",41
2008,1302,"Münsterhof",13,"Lindenhof",1,2,4,"andere Konf.",71
2008,1303,"Stadthaus",13,"Lindenhof",1,1,1,"EV-REF",9
2008,1303,"Stadthaus",13,"Lindenhof",1,1,2,"RK",13
